site,url,title,content_snippet,source,ground_truth
huggingface-transformers,https://huggingface.co/papers/2502.15122,Paper page - MONSTER: Monash Scalable Time Series Evaluation Repository,"Paper page - MONSTER: Monash Scalable Time Series Evaluation Repository Hugging Face Models Datasets Spaces Buckets new Docs Enterprise Pricing Log In Sign Up Initial release of MONSTER, a new benchmark collection of large datasets (10K–50M) for time series classification, with baseline results for key models.&lt;/p>\n&lt;p>GitHub: &lt;a href=\&quot;https://github.com/Navidfoumani/monster\&quot; rel=\&quot;nofollow\&quot;>https://github.com/Navidfoumani/monster&lt;/a>&lt;/p>\n&quot;,&quot;updatedAt&quot;:&quot;2025-02-25T05:37:53.164Z&quot;,&quot;author&quot;:{&quot;_id&quot;:&quot;675f68e3074ff89c5c078bf3&quot;,&quot;avatarUrl&quot;:&quot;/avatars/e3b78d90f032659d411761f47c3cf43e.svg&quot;,&quot;fullname&quot;:&quot;Angus&quot;,&quot;name&quot;:&quot;angus924&quot;,&quot;type&quot;:&quot;user&quot;,&quot;isPro&quot;:false,&quot;isHf&quot;:false,&quot;isHfAdmin&quot;:false,&quot;isMod&quot;:false,&quot;isUserFollowing&quot;:false}},&quot;numEdits&quot;:0,&quot;identifiedLanguage&quot;:{&quot;language&quot;:&quot;en&quot;,&quot;probability&quot;:0.805230438709259},&quot;editors&quot;:[&quot;angus924&quot;],&quot;editorAvatarUrls&quot;:[&quot;/avatars/e3b78d90f032659d411761f47c3cf43e.svg&quot;],&quot;reactions&quot;:[],&quot;isReport&quot;:false}},{&quot;id&quot;:&quot;67be6fec27ba0c1993f01b6a&quot;,&quot;author&quot;:{&quot;_id&quot;:&quot;63d3e0e8ff1384ce6c5dd17d&quot;,&quot;avatarUrl&quot;:&quot;https://cdn-avatars.huggingface.co/v1/production/uploads/1674830754237-63d3e0e8ff1384ce6c5dd17d.jpeg&quot;,&quot;fullname&quot;:&quot;Librarian Bot (Bot)&quot;,&quot;name&quot;:&quot;librarian-bot&quot;,&quot;type&quot;:&quot;user&quot;,&quot;isPro&quot;:false,&quot;isHf&quot;:false,&quot;isHfAdmin&quot;:false,&quot;isMod&quot;:false,&quot;followerCount&quot;:355,&quot;isUserFollowing&quot;:false},&quot;createdAt&quot;:&quot;2025-02-26T01:35:40.000Z&quot;,&quot;type&quot;:&quot;comment&quot;,&quot;data&quot;:{&quot;edited&quot;:false,&quot;hidden&quot;:false,&quot;latest&qu",live_fetch,
huggingface-transformers,https://huggingface.co/blog/policy-ntia-rfc,AI Policy @🤗: Response to the U.S. NTIA&#39;s Request for Comment on AI Accountability,"AI Policy @🤗: Response to the U.S. NTIA&#39;s Request for Comment on AI Accountability Hugging Face Models Datasets Spaces Buckets new Docs Enterprise Pricing Log In Sign Up Back to Articles AI Policy @🤗: Response to the U.S. National Telecommunications and Information Administration’s (NTIA) Request for Comment on AI Accountability Published June 20, 2023 Update on GitHub Upvote 1 Yacine Jernite yjernite Follow Margaret Mitchell meg Follow Irene Solaiman irenesolaiman Follow On June 12th, Hugging Face submitted a response to the US Department of Commerce NTIA request for information on AI Accountability policy. In our response, we stressed the role of documentation and transparency norms in driving AI accountability processes, as well as the necessity of relying on the full range of expertise, perspectives, and skills of the technology’s many stakeholders to address the daunting prospects of a technology whose unprecedented growth poses more questions than any single entity can answer. Hugging Face’s mission is to “democratize good machine learning” . We understand the term “democratization” in this context to mean making Machine Learning systems not just easier to develop and deploy, but also easier for its many stakeholders to understand, interrogate, and critique. To that end, we have worked on fostering transparency and inclusion through our education efforts , focus on documentation , community guidelines and approach to responsible openness , as well as developing no- and low-code tools to allow people with all levels of technical background to analyze ML datasets and models . We believe this helps everyone interested to better understand the limitations of ML systems and how they can safely be leveraged to best serve users and those affected by these systems. These approaches have already proven their utility in promoting accountability, especially in the larger multidisciplinary research endeavors we’ve helped organize, including BigScience (see our blog se",live_fetch,
huggingface-transformers,https://huggingface.co/datasets/yougen/datacos_dataset,Yougen/datacos_dataset · Datasets at Hugging Face,"Yougen/datacos_dataset · Datasets at Hugging Face Hugging Face Models Datasets Spaces Buckets new Docs Enterprise Pricing Log In Sign Up .mp3 # raw MP3 bytes… See the full description on the dataset page: https://huggingface.co/datasets/Yougen/datacos_dataset.&quot;,&quot;downloads&quot;:11,&quot;downloadsAllTime&quot;:11,&quot;id&quot;:&quot;Yougen/datacos_dataset&quot;,&quot;isLikedByUser&quot;:false,&quot;lastModified&quot;:&quot;2026-05-08T06:50:18.000Z&quot;,&quot;likes&quot;:0,&quot;datasetsServerInfo&quot;:{&quot;viewer&quot;:&quot;viewer-partial&quot;,&quot;numRows&quot;:5405,&quot;libraries&quot;:[&quot;datasets&quot;,&quot;webdataset&quot;,&quot;mlcroissant&quot;],&quot;formats&quot;:[&quot;webdataset&quot;],&quot;modalities&quot;:[&quot;audio&quot;,&quot;text&quot;]},&quot;discussionsDisabled&quot;:false,&quot;discussionsSorting&quot;:&quot;recently-created&quot;,&quot;repoType&quot;:&quot;dataset&quot;,&quot;private&quot;:false,&quot;gated&quot;:&quot;manual&quot;,&quot;tags&quot;:[&quot;task_categories:audio-classification&quot;,&quot;license:other&quot;,&quot;size_categories:1K&lt;n&lt;10K&quot;,&quot;format:webdataset&quot;,&quot;modality:audio&quot;,&quot;modality:text&quot;,&quot;library:datasets&quot;,&quot;library:webdataset&quot;,&quot;library:mlcroissant&quot;,&quot;region:us&quot;,&quot;audio&quot;,&quot;music&quot;,&quot;cover-song-identification&quot;,&quot;dacos&quot;,&quot;webdataset&quot;],&quot;tag_objs&quot;:[{&quot;id&quot;:&quot;task_categories:audio-classification&quot;,&quot;label&quot;:&quot;audio-classification&quot;,&quot;type&quot;:&quot;task_categories&quot;,&quot;subType&quot;:&quot;audio&quot;},{&quot;id&quot;:&quot;license:other&quot;,&quot;label&quot;:&quot;other&quot;,&quot;type&quot;:&quot;license&quot;},{&quot;id&quot;:&quot;size_categories:1K&lt;n&lt;10K&quot;,&quot;label&quot;:&quot;1K - 10K&quot;,&quot;type&quot;:&quot;size_categories&quot;},{&quot;id&quot;:&quot;format:webdataset&quot;,&quot;label&quot;:&quot;webdatas",live_fetch,
huggingface-transformers,https://huggingface.co/lycoris23/koelectra-biased-a,lycoris23/koelectra-biased-A · Hugging Face,"lycoris23/koelectra-biased-A · Hugging Face Hugging Face Models Datasets Spaces Buckets new Docs Enterprise Pricing Log In Sign Up lycoris23 / koelectra-biased-A like 0 Transformers Safetensors arxiv: 1910.09700 Model card Files Files and versions xet Community Deploy Use this model Instructions to use lycoris23/koelectra-biased-A with libraries, inference providers, notebooks, and local apps. Follow these links to get started. Libraries Transformers How to use lycoris23/koelectra-biased-A with Transformers: # Load model directly from transformers import AutoModel model = AutoModel.from_pretrained(""lycoris23/koelectra-biased-A"", dtype=""auto"") Notebooks Google Colab Kaggle Model Card for Model ID Model Details Model Description Model Sources [optional] Uses Direct Use Downstream Use [optional] Out-of-Scope Use Bias, Risks, and Limitations Recommendations How to Get Started with the Model Training Details Training Data Training Procedure Evaluation Testing Data, Factors &amp; Metrics Results Model Examination [optional] Environmental Impact Technical Specifications [optional] Model Architecture and Objective Compute Infrastructure Citation [optional] Glossary [optional] More Information [optional] Model Card Authors [optional] Model Card Contact Model Card for Model ID Model Details Model Description This is the model card of a 🤗 transformers model that has been pushed on the Hub. This model card has been automatically generated. Developed by: [More Information Needed] Funded by [optional]: [More Information Needed] Shared by [optional]: [More Information Needed] Model type: [More Information Needed] Language(s) (NLP): [More Information Needed] License: [More Information Needed] Finetuned from model [optional]: [More Information Needed] Model Sources [optional] Repository: [More Information Needed] Paper [optional]: [More Information Needed] Demo [optional]: [More Information Needed] Uses Direct Use [More Information Needed] Downstream Use [optional] [More Information",live_fetch,
huggingface-transformers,https://huggingface.co/ronin48llc/selma,Ronin48LLC/selma · Hugging Face,"Ronin48LLC/selma · Hugging Face Hugging Face Models Datasets Spaces Buckets new Docs Enterprise Pricing Log In Sign Up Ronin48LLC / selma like 0 Text Generation English law-enforcement legal criminal-law statute-identification public-safety License: apache-2.0 Model card Files Files and versions xet Community SELMA — Specified Encapsulated Limitless Memory Archive Status Try It System Prompt Capabilities Jurisdictions Sister Projects Source License SELMA — Specified Encapsulated Limitless Memory Archive An Open-Source Model for Law Enforcement ""Justice will not be served until those who are unaffected are as outraged as those who are."" — Benjamin Franklin Status ⏳ Fine-tuned model in training. This repository currently serves the prompt-only base model — Meta Llama 3.1 8B Instruct with SELMA's full system prompt applied. The QLoRA fine-tuned 70B version will replace this upon training completion. A prompt-only base model is also available on Ollama: ollama run Ronin48/selma Try It from transformers import pipeline pipe = pipeline( ""text-generation"" , model= ""Ronin48LLC/selma"" ) result = pipe([ { ""role"" : ""system"" , ""content"" : SYSTEM_PROMPT}, { ""role"" : ""user"" , ""content"" : ""Subject was observed exchanging small packages for cash on three occasions. A search of his vehicle revealed 42 grams of methamphetamine and $1,800 in small bills. What federal statutes may apply?"" } ]) print (result[ 0 ][ ""generated_text"" ]) System Prompt You are SELMA — Specified Encapsulated Limitless Memory Archive. You are an open-source AI model fine-tuned to assist law enforcement professionals in identifying potential violations of criminal law. Given an incident description or fact pattern, you identify applicable federal and state criminal statutes, explain the elements of each offense, and provide structured legal reasoning. You are NOT a substitute for legal counsel or prosecutorial judgment. All outputs should be verified by qualified legal professionals before any action is taken. ",live_fetch,
huggingface-transformers,https://huggingface.co/jinparkdev/lora_gemma4_e2b_calm_debate_korean,jinparkdev/lora_gemma4_e2b_calm_debate_korean · Hugging Face,"jinparkdev/lora_gemma4_e2b_calm_debate_korean · Hugging Face Hugging Face Models Datasets Spaces Buckets new Docs Enterprise Pricing Log In Sign Up &quot;,&quot;eos_token&quot;:&quot;&lt;eos>&quot;,&quot;mask_token&quot;:&quot;&lt;mask>&quot;,&quot;pad_token&quot;:&quot;&lt;pad>&quot;,&quot;unk_token&quot;:&quot;&lt;unk>&quot;},&quot;peft&quot;:{&quot;base_model_name_or_path&quot;:&quot;google/gemma-4-E2B&quot;,&quot;task_type&quot;:&quot;CAUSAL_LM&quot;}},&quot;createdAt&quot;:&quot;2026-05-10T10:47:35.000Z&quot;,&quot;discussionsDisabled&quot;:false,&quot;discussionsSorting&quot;:&quot;recently-created&quot;,&quot;downloads&quot;:36,&quot;downloadsAllTime&quot;:36,&quot;id&quot;:&quot;jinparkdev/lora_gemma4_e2b_calm_debate_korean&quot;,&quot;isLikedByUser&quot;:false,&quot;availableInferenceProviders&quot;:[],&quot;showHuggingChatEntry&quot;:false,&quot;inference&quot;:&quot;&quot;,&quot;lastModified&quot;:&quot;2026-05-10T10:52:21.000Z&quot;,&quot;likes&quot;:0,&quot;pipeline_tag&quot;:&quot;text-generation&quot;,&quot;library_name&quot;:&quot;peft&quot;,&quot;librariesOther&quot;:[&quot;transformers&quot;],&quot;trackDownloads&quot;:true,&quot;model-index&quot;:null,&quot;private&quot;:false,&quot;repoType&quot;:&quot;model&quot;,&quot;gated&quot;:false,&quot;tags&quot;:[&quot;peft&quot;,&quot;safetensors&quot;,&quot;base_model:adapter:google/gemma-4-E2B&quot;,&quot;lora&quot;,&quot;sft&quot;,&quot;transformers&quot;,&quot;trl&quot;,&quot;korean&quot;,&quot;debate&quot;,&quot;instruction-tuning&quot;,&quot;text-generation&quot;,&quot;base_model:google/gemma-4-E2B&quot;,&quot;license:gemma&quot;,&quot;region:us&quot;],&quot;tag_objs&quot;:[{&quot;id&quot;:&quot;text-generation&quot;,&quot;label&quot;:&quot;Text Generation&quot;,&quot;type&quot;:&quot;pipeline_tag&quot;,&quot;subType&quot;:&quot;nlp&quot;},{&quot;id&quot;:&quot;peft&quot;,&quot;label&quot;:&quot;PEFT&quot;,&quot;type&quot;:&quot;library&quot;},{&quot;id&quot;:&quot;safetensors&quot;,&quot;label&qu",live_fetch,
huggingface-transformers,https://huggingface.co/spaces/shristi222/qyronix-ai,Qyronix AI - a Hugging Face Space by shristi222,Qyronix AI - a Hugging Face Space by shristi222 Spaces shristi222 / Qyronix-AI like 1 Running App Files Files Community Fetching metadata from the HF Docker repository... Refreshing,live_fetch,
huggingface-transformers,https://huggingface.co/emmanuelibekwe5525/firesight-ir,emmanuelibekwe5525/firesight-ir · Hugging Face,"emmanuelibekwe5525/firesight-ir · Hugging Face Hugging Face Models Datasets Spaces Buckets new Docs Enterprise Pricing Log In Sign Up emmanuelibekwe5525 / firesight-ir like 0 Image Classification PyTorch English wildfire-detection remote-sensing physics-informed-neural-network viirs earth-observation infrared License: mit Model card Files Files and versions xet Community FireSight-IR Model summary Headline results (2023 validation) Quick use Ablation findings Limitations Citation FireSight-IR A physics-informed neural network for wildfire detection and false-alarm rejection on satellite multispectral infrared data. Trained on VIIRS as a publicly available proxy for FireSat Protoflight's MWIR/LWIR instrument. Code: https://github.com/Ibekwemmanuel7/firesight-IR Author: Emmanuel Ibekwe (M.Sc. Atmospheric Science, Texas A&amp;M University) Model summary Architecture Four-branch fusion PINN (CNN + 3 x MLP) Parameters 202,228 Training data 1,149,722 VIIRS pixels, western CONUS, 2018-2022 Held-out validation 76,084 VIIRS pixels, 2023 Framework PyTorch 2.x Headline results (2023 validation) Metric Value Overall accuracy 95.84% Wildfire recall 95.41% Wildfire precision 99.87% False-alarm recall 99.93% False-alarm AUC 1.0000 Quick use from huggingface_hub import hf_hub_download import torch ckpt = hf_hub_download( repo_id= ""emmanuelibekwe5525/firesight-ir"" , filename= ""firesight_pinn_best.pt"" , ) # Then load with firesight_ir.FireSightPINN.from_checkpoint(ckpt) # See https://github.com/Ibekwemmanuel7/firesight-IR for the package. Ablation findings Removing one branch or loss term per variant: Variant Val acc WF recall FA precision FA AUC Full model 95.84% 95.41% 97.83% 1.0000 No physics loss 95.41% 94.91% 97.43% 0.99999 No ERA5 96.26% 95.88% 98.30% 0.99999 No surface 80.70% 78.55% 35.33% 0.9737 The surface branch (OSM proximity plus MODIS land cover) carries the discriminative signal. Physics loss contributes a regulariser. Limitations Trained on western CONUS only; tropical",live_fetch,
huggingface-transformers,https://huggingface.co/spaces/fifl1185/anycoder-70e53a54,Anycoder 70e53a54 - a Hugging Face Space by Fifl1185,Anycoder 70e53a54 - a Hugging Face Space by Fifl1185 Spaces Fifl1185 / anycoder-70e53a54 like 0 Running App Files Files Community Refreshing,live_fetch,
huggingface-transformers,https://huggingface.co/papers/2510.23095,Paper page - Revisiting Multimodal Positional Encoding in Vision-Language Models,"Paper page - Revisiting Multimodal Positional Encoding in Vision-Language Models Hugging Face Models Datasets Spaces Buckets new Docs Enterprise Pricing Log In Sign Up &lt;a href=\&quot;https://cdn-uploads.huggingface.co/production/uploads/6486c50978ab6bf101afc29f/hZMXqiqvKG-Hqnb8tIeJB.png\&quot; rel=\&quot;nofollow\&quot;>&lt;img src=\&quot;https://cdn-uploads.huggingface.co/production/uploads/6486c50978ab6bf101afc29f/hZMXqiqvKG-Hqnb8tIeJB.png\&quot; alt=\&quot;image\&quot;>&lt;/a>&lt;/p>\n&quot;,&quot;updatedAt&quot;:&quot;2025-11-03T05:58:47.108Z&quot;,&quot;author&quot;:{&quot;_id&quot;:&quot;6486c50978ab6bf101afc29f&quot;,&quot;avatarUrl&quot;:&quot;/avatars/cd101a2c5188b48a1874f20756eb8f51.svg&quot;,&quot;fullname&quot;:&quot;XuejingLiu&quot;,&quot;name&quot;:&quot;GingL&quot;,&quot;type&quot;:&quot;user&quot;,&quot;isPro&quot;:false,&quot;isHf&quot;:false,&quot;isHfAdmin&quot;:false,&quot;isMod&quot;:false,&quot;isUserFollowing&quot;:false}},&quot;numEdits&quot;:0,&quot;identifiedLanguage&quot;:{&quot;language&quot;:&quot;en&quot;,&quot;probability&quot;:0.5296161770820618},&quot;editors&quot;:[&quot;GingL&quot;],&quot;editorAvatarUrls&quot;:[&quot;/avatars/cd101a2c5188b48a1874f20756eb8f51.svg&quot;],&quot;reactions&quot;:[],&quot;isReport&quot;:false}},{&quot;id&quot;:&quot;69095833b0a3375268683b8b&quot;,&quot;author&quot;:{&quot;_id&quot;:&quot;63d3e0e8ff1384ce6c5dd17d&quot;,&quot;avatarUrl&quot;:&quot;https://cdn-avatars.huggingface.co/v1/production/uploads/1674830754237-63d3e0e8ff1384ce6c5dd17d.jpeg&quot;,&quot;fullname&quot;:&quot;Librarian Bot (Bot)&quot;,&quot;name&quot;:&quot;librarian-bot&quot;,&quot;type&quot;:&quot;user&quot;,&quot;isPro&quot;:false,&quot;isHf&quot;:false,&quot;isHfAdmin&quot;:false,&quot;isMod&quot;:false,&quot;followerCount&quot;:355,&quot;isUserFollowing&quot;:false},&quot;createdAt&quot;:&quot;2025-11-04T01:34:43.000Z&quot;,&quot;type&quot;:&quot;comment&quot;,&quot;data&quot;:{&quot;edited&quot;:false,&quot;hidden&quot;:false,",live_fetch,
huggingface-transformers,https://huggingface.co/datasets/mm-eval/logicvista,mm-eval/LogicVista · Datasets at Hugging Face,"mm-eval/LogicVista · Datasets at Hugging Face Hugging Face Models Datasets Spaces Buckets new Docs Enterprise Pricing Log In Sign Up Datasets: mm-eval / LogicVista like 0 Follow mm-evaluation 6 Modalities: Image Text Formats: parquet Size: &lt; 1K Libraries: Datasets pandas Polars + 1 Dataset card Data Studio Files Files and versions xet Community Dataset Viewer Auto-converted to Parquet API Embed Duplicate Data Studio Subset (1) default · 448 rows default (448 rows) Split (1) test · 448 rows test (448 rows) SQL Console id string lengths 4 6 media images list lengths 1 1 messages string lengths 178 736 v1_0 [{""role"": ""user"", ""question"": ""What choice (A, B, C, or D) should be in place of the question mark that fits the pattern?"", ""answer"": ""C"", ""hint"": """", ""options"": {}, ""choices"": [], ""skill"": ""inductive"", ""broad_capability"": ""diagram"", ""specific_capability"": ""sequence pattern""}] v1_1 [{""role"": ""user"", ""question"": ""Which choices in the image (A-D) belong to the green category?"", ""answer"": ""A, C"", ""hint"": """", ""options"": {}, ""choices"": [], ""skill"": ""inductive"", ""broad_capability"": ""diagram"", ""specific_capability"": ""rule based pattern""}] v1_10 [{""role"": ""user"", ""question"": ""Which of the boxes comes next in the sequence? Select answers from A-E"", ""answer"": ""E"", ""hint"": """", ""options"": {}, ""choices"": [], ""skill"": ""inductive"", ""broad_capability"": ""diagram"", ""specific_capability"": ""sequence pattern""}] v1_100 [{""role"": ""user"", ""question"": ""Which set does the Figure belong to? Select from A, B, and C. (A) Set A (B) Set B (C) Neither set A nor set B"", ""answer"": ""A"", ""hint"": """", ""options"": {}, ""choices"": [], ""skill"": ""inductive"", ""broad_capability"": ""diagram"", ""specific_capability"": ""rule based pattern""}] v1_101 [{""role"": ""user"", ""question"": ""Which set does the Figure belong to? Select from A, B, and C. (A) Set A (B) Set B (C) Neither set A nor set B"", ""answer"": ""B"", ""hint"": """", ""options"": {}, ""choices"": [], ""skill"": ""inductive"", ""broad_capability"": ""diagram"", ""specific_capabil",live_fetch,
huggingface-transformers,https://huggingface.co/spaces/kalapatihemanth/hermen,Hermen - a Hugging Face Space by kalapatihemanth,"Hermen - a Hugging Face Space by kalapatihemanth Spaces kalapatihemanth / hermen like 0 Runtime error App Files Files Community Fetching metadata from the HF Docker repository... runtime error Exit code: 2. Reason: usage: hermes gateway [-h] [--accept-hooks] {run,start,stop,restart,status,install,uninstall,list,setup,migrate-legacy} ... hermes gateway: error: argument gateway_command: invalid choice: '0.0.0.0' (choose from 'run', 'start', 'stop', 'restart', 'status', 'install', 'uninstall', 'list', 'setup', 'migrate-legacy') Container logs: Fetching error logs...",live_fetch,
huggingface-transformers,https://huggingface.co/datasets/qi-wu/resume-ner,Qi-wu/resume-ner · Datasets at Hugging Face,"Qi-wu/resume-ner · Datasets at Hugging Face Hugging Face Models Datasets Spaces Buckets new Docs Enterprise Pricing Log In Sign Up Datasets: Duplicated from PassbyGrocer/resume-ner Qi-wu / resume-ner like 0 Tasks: Token Classification Modalities: Text Formats: parquet Languages: Chinese Size: 1K - 10K Libraries: Datasets pandas Polars + 1 License: apache-2.0 Dataset card Data Studio Files Files and versions xet Community 1 Dataset Viewer Auto-converted to Parquet API Embed Duplicate Data Studio Subset (1) default · 4.76k rows default (4.76k rows) Split (3) train · 3.82k rows train (3.82k rows) validation (463 rows) test (477 rows) SQL Console tokens list lengths 3 178 ner_tags list lengths 3 178 [ ""高"", ""勇"", ""："", ""男"", ""，"", ""中"", ""国"", ""国"", ""籍"", ""，"", ""无"", ""境"", ""外"", ""居"", ""留"", ""权"", ""，"" ] [ 7, 8, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0 ] [ ""1"", ""9"", ""6"", ""6"", ""年"", ""出"", ""生"", ""，"", ""汉"", ""族"", ""，"", ""中"", ""共"", ""党"", ""员"", ""，"", ""本"", ""科"", ""学"", ""历"", ""，"", ""工"", ""程"", ""师"", ""、"", ""美"", ""国"", ""项"", ""目"", ""管"", ""理"", ""协"", ""会"", ""注"", ""册"", ""会"", ""员"", ""（"", ""P"", ""M"", ""I"", ""M"", ""e"", ""m"", ""b"", ""... [ 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 0, 15, 16, 16, 16, 0, 3, 4, 4, 4, 0, 15, 16, 16, 0, 9, 10, 10, 10, 10, 10, 10, 10, 15, 16, 16, 16, 0, 15, 16, 16, 16, 16, 16, 16, 16, 16, 0, 0, 15, 16, 16, 16, 16, 16, 16, ... [ ""2"", ""0"", ""0"", ""7"", ""年"", ""1"", ""0"", ""月"", ""至"", ""今"", ""任"", ""人"", ""和"", ""投"", ""资"", ""董"", ""事"", ""；"" ] [ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 15, 16, 0 ] [ ""2"", ""0"", ""0"", ""7"", ""年"", ""1"", ""2"", ""月"", ""至"", ""2"", ""0"", ""1"", ""3"", ""年"", ""2"", ""月"", ""任"", ""公"", ""司"", ""董"", ""事"", ""、"", ""董"", ""事"", ""会"", ""秘"", ""书"", ""、"", ""综"", ""合"", ""管"", ""理"", ""部"", ""部"", ""长"", ""；"" ] [ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 15, 16, 0, 15, 16, 16, 16, 16, 0, 15, 16, 16, 16, 16, 16, 16, 0 ] [ ""2"", ""0"", ""1"", ""3"", ""年"", ""2"", ""月"", ""至"", ""今"", ""任"", ""山"", ""东"", ""三"", ""维"", ""石"", ""化"", ""工"", ""程"", ""股"", ""份"", ""有"", ""限"", ""公"", ""司"", ""董"", ""事"", ""、"", ""董"", ""事"", ""会"", ""秘"", ""书"", ""、"", ""副"", ""总"", ""经"", ""理"", ""。"" ] [ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10,",live_fetch,
huggingface-transformers,https://huggingface.co/papers/2509.26628,"Paper page - Attention as a Compass: Efficient Exploration for Process-Supervised RL
  in Reasoning Models","Paper page - Attention as a Compass: Efficient Exploration for Process-Supervised RL in Reasoning Models Hugging Face Models Datasets Spaces Buckets new Docs Enterprise Pricing Log In Sign Up Reinforcement Learning (RL) has shown remarkable success in enhancing the reasoning capabilities of Large Language Models (LLMs). Process-Supervised RL (PSRL) has emerged as a more effective paradigm compared to outcome-based RL. However, existing PSRL approaches suffer from limited exploration efficiency, both in terms of branching positions and sampling. In this paper, we introduce a novel PSRL framework (AttnRL), which enables efficient exploration for reasoning models. Motivated by preliminary observations that steps exhibiting high attention scores correlate with reasoning behaviors, we propose to branch from positions with high values. Furthermore, we develop an adaptive sampling strategy that accounts for problem difficulty and historical batch size, ensuring that the whole training batch maintains non-zero advantage values. To further improve sampling efficiency, we design a one-step off-policy training pipeline for PSRL. Extensive experiments on multiple challenging mathematical reasoning benchmarks demonstrate that our method consistently outperforms prior approaches in terms of performance and sampling and training efficiency.&lt;/p>\n&quot;,&quot;updatedAt&quot;:&quot;2025-10-01T02:05:07.193Z&quot;,&quot;author&quot;:{&quot;_id&quot;:&quot;667187ba9ab144eb3ac43a1b&quot;,&quot;avatarUrl&quot;:&quot;/avatars/db5558aa1c5160b9aee8b58573271959.svg&quot;,&quot;fullname&quot;:&quot;Runze Liu&quot;,&quot;name&quot;:&quot;RyanLiu112&quot;,&quot;type&quot;:&quot;user&quot;,&quot;isPro&quot;:false,&quot;isHf&quot;:false,&quot;isHfAdmin&quot;:false,&quot;isMod&quot;:false,&quot;followerCount&quot;:4,&quot;isUserFollowing&quot;:false}},&quot;numEdits&quot;:0,&quot;identifiedLanguage&quot;:{&quot;language&quot;:&quot;en&quot;,&quot;probability&quot;:0.9138838052749634},&quot;edit",live_fetch,
huggingface-transformers,https://huggingface.co/spaces/tamreen/n8n,n8n - a Hugging Face Space by Tamreen,n8n - a Hugging Face Space by Tamreen Spaces Duplicated from tomowang/n8n Tamreen / N8N like 0 Running App Files Files Community Fetching metadata from the HF Docker repository... Refreshing,live_fetch,
huggingface-transformers,https://huggingface.co/diya2022/bart-text-summarizer,diya2022/bart-text-summarizer · Hugging Face,"diya2022/bart-text-summarizer · Hugging Face Hugging Face Models Datasets Spaces Buckets new Docs Enterprise Pricing Log In Sign Up &quot;,&quot;cls_token&quot;:&quot;&lt;s>&quot;,&quot;eos_token&quot;:&quot;&lt;/s>&quot;,&quot;mask_token&quot;:&quot;&lt;mask>&quot;,&quot;pad_token&quot;:&quot;&lt;pad>&quot;,&quot;sep_token&quot;:&quot;&lt;/s>&quot;,&quot;unk_token&quot;:&quot;&lt;unk>&quot;}},&quot;createdAt&quot;:&quot;2026-05-12T09:57:38.000Z&quot;,&quot;discussionsDisabled&quot;:false,&quot;discussionsSorting&quot;:&quot;recently-created&quot;,&quot;downloads&quot;:0,&quot;downloadsAllTime&quot;:0,&quot;id&quot;:&quot;diya2022/bart-text-summarizer&quot;,&quot;isLikedByUser&quot;:false,&quot;availableInferenceProviders&quot;:[],&quot;showHuggingChatEntry&quot;:false,&quot;inference&quot;:&quot;&quot;,&quot;lastModified&quot;:&quot;2026-05-12T12:52:37.000Z&quot;,&quot;likes&quot;:1,&quot;library_name&quot;:&quot;transformers&quot;,&quot;librariesOther&quot;:[],&quot;trackDownloads&quot;:true,&quot;mask_token&quot;:&quot;&lt;mask>&quot;,&quot;model-index&quot;:[{&quot;name&quot;:&quot;bart-text-summarizer&quot;,&quot;results&quot;:[]}],&quot;private&quot;:false,&quot;repoType&quot;:&quot;model&quot;,&quot;gated&quot;:false,&quot;tags&quot;:[&quot;transformers&quot;,&quot;safetensors&quot;,&quot;bart&quot;,&quot;text2text-generation&quot;,&quot;generated_from_trainer&quot;,&quot;base_model:facebook/bart-base&quot;,&quot;base_model:finetune:facebook/bart-base&quot;,&quot;license:apache-2.0&quot;,&quot;endpoints_compatible&quot;,&quot;region:us&quot;],&quot;tag_objs&quot;:[{&quot;id&quot;:&quot;transformers&quot;,&quot;label&quot;:&quot;Transformers&quot;,&quot;type&quot;:&quot;library&quot;},{&quot;id&quot;:&quot;safetensors&quot;,&quot;label&quot;:&quot;Safetensors&quot;,&quot;type&quot;:&quot;library&quot;},{&quot;id&quot;:&quot;bart&quot;,&quot;label&quot;:&quot;bart&quot;,&quot;type&quot;:&quot;other&quot;,&quot;clickable&quot;:true},{&quot;id&quot;:&quot;text2te",live_fetch,
